what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1556349913491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556349916819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556349921950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1556349923827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556349929776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556349933848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1556349934816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556349941424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556349942758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556349944113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556349948525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1556349949231
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1556349950174
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1556349950661
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1556349950691
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1556349950722
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1556349950752
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1556349950785
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1556349950818
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1556349950848
