what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1556693505065
error,log,,,"Current file is not a match for the given config.",1556693505237
error,log,,,"Current file is not a match for the given config.",1556693505253
error,log,,,"Current file is not a match for the given config.",1556693505253
error,log,,,"Current file is not a match for the given config.",1556693505268
error,log,,,"Current file is not a match for the given config.",1556693505268
error,log,,,"Current file is not a match for the given config.",1556693505284
error,log,,,"Current file is not a match for the given config.",1556693505300
error,log,,,"Current file is not a match for the given config.",1556693505300
error,log,,,"Current file is not a match for the given config.",1556693505315
error,log,,,"Current file is not a match for the given config.",1556693505315
error,log,,,"Current file is not a match for the given config.",1556693505331
error,log,,,"Current file is not a match for the given config.",1556693505331
error,log,,,"Current file is not a match for the given config.",1556693505346
error,log,,,"Current file is not a match for the given config.",1556693505346
error,log,,,"Current file is not a match for the given config.",1556693505362
error,log,,,"Current file is not a match for the given config.",1556693505362
error,log,,,"Current file is not a match for the given config.",1556693505378
error,log,,,"Current file is not a match for the given config.",1556693505378
error,log,,,"Current file is not a match for the given config.",1556693505393
error,log,,,"Current file is not a match for the given config.",1556693505393
error,log,,,"Current file is not a match for the given config.",1556693505409
error,log,,,"Current file is not a match for the given config.",1556693505409
error,log,,,"Current file is not a match for the given config.",1556693505425
error,log,,,"Current file is not a match for the given config.",1556693505425
error,log,,,"Current file is not a match for the given config.",1556693505440
error,log,,,"Current file is not a match for the given config.",1556693505440
error,log,,,"Current file is not a match for the given config.",1556693505456
error,log,,,"Current file is not a match for the given config.",1556693505471
error,log,,,"Current file is not a match for the given config.",1556693505471
error,log,,,"Current file is not a match for the given config.",1556693505487
error,log,,,"Current file is not a match for the given config.",1556693505487
error,log,,,"Current file is not a match for the given config.",1556693505503
error,log,,,"Current file is not a match for the given config.",1556693505518
error,log,,,"Current file is not a match for the given config.",1556693505518
error,log,,,"Current file is not a match for the given config.",1556693505534
error,log,,,"Current file is not a match for the given config.",1556693505534
error,log,,,"Current file is not a match for the given config.",1556693505550
error,log,,,"Current file is not a match for the given config.",1556693505550
error,log,,,"Current file is not a match for the given config.",1556693505565
error,log,,,"Current file is not a match for the given config.",1556693505565
error,log,,,"Current file is not a match for the given config.",1556693505581
error,log,,,"Current file is not a match for the given config.",1556693505581
error,log,,,"Current file is not a match for the given config.",1556693505596
error,log,,,"Current file is not a match for the given config.",1556693505596
error,log,,,"Current file is not a match for the given config.",1556693505612
error,log,,,"Current file is not a match for the given config.",1556693505612
error,log,,,"Current file is not a match for the given config.",1556693505628
error,log,,,"Current file is not a match for the given config.",1556693505628
error,log,,,"Current file is not a match for the given config.",1556693505643
error,log,,,"Current file is not a match for the given config.",1556693505643
error,log,,,"Current file is not a match for the given config.",1556693505659
error,log,,,"Current file is not a match for the given config.",1556693505659
error,log,,,"Current file is not a match for the given config.",1556693505675
error,log,,,"Current file is not a match for the given config.",1556693505675
error,log,,,"Current file is not a match for the given config.",1556693505690
error,log,,,"Current file is not a match for the given config.",1556693505690
error,log,,,"Current file is not a match for the given config.",1556693505706
error,log,,,"Current file is not a match for the given config.",1556693505721
error,log,,,"Current file is not a match for the given config.",1556693505721
error,log,,,"Current file is not a match for the given config.",1556693505737
error,log,,,"Current file is not a match for the given config.",1556693505737
error,log,,,"Current file is not a match for the given config.",1556693505753
error,log,,,"Current file is not a match for the given config.",1556693505753
error,log,,,"Current file is not a match for the given config.",1556693505768
error,log,,,"Current file is not a match for the given config.",1556693505768
error,log,,,"Current file is not a match for the given config.",1556693505784
error,log,,,"Current file is not a match for the given config.",1556693505784
