what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1556351478384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556351482223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556351484824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556351489621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556351491918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556351496614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556351516236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556351516931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556351601568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556351629562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556351630258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556351738162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556351742534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556351745711
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1556351746840
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1556351752806
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1556351753102
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1556351753195
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1556351753423
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1556351753502
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1556351753547
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1556351753570
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1556351753570
stopped,bundle,com.android.ide.eclipse.ndk,23.0.7.2120684,"com.android.ide.eclipse.ndk",1556351753570
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,23.0.7.2120684,"overlay.com.android.ide.eclipse.adt.overlay",1556351753941
stopped,bundle,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.adt",1556351753942
stopped,bundle,org.eclipse.cdt,8.0.2.201202111925,"org.eclipse.cdt",1556351754099
stopped,bundle,org.eclipse.cdt.doc.user,5.1.1.201202111925,"org.eclipse.cdt.doc.user",1556351754687
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1556351754724
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1556351754803
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1556351754844
